sku,image 1,image 2,image 3,image 1 result,image 2 result,image 3 result,image 1 confidence,image 2 confidence,image 3 confidence
BNDL-VG-NO6-SK-HA-LP,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no6-sk-ha-lp-shopkins-hair-claws-lavender-hair-band-pink-combo-15448707271.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no6-sk-ha-lp-shopkins-hair-claws-lavender-hair-band-pink-combo-15448707270.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no6-sk-ha-lp-shopkins-hair-claws-lavender-hair-band-pink-combo-1544870727.jpg,NO,NO,NO,0,0.4,0.4
BNDL-VG-NO6-SK-HA-LW,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no6-sk-ha-lw-shopkins-hair-claws-lavender-hair-band-white-combo-15448707271.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no6-sk-ha-lw-shopkins-hair-claws-lavender-hair-band-white-combo-15448707270.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no6-sk-ha-lw-shopkins-hair-claws-lavender-hair-band-white-combo-1544870727.jpg,NO,NO,NO,0,0,0
BNDL-VG-NO6-SK-HA-LM,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no6-sk-ha-lm-shopkins-hair-claws-lavender-hair-band-multi-color-combo-15448707271.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no6-sk-ha-lm-shopkins-hair-claws-lavender-hair-band-multi-color-combo-15448707270.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no6-sk-ha-lm-shopkins-hair-claws-lavender-hair-band-multi-color-combo-1544870727.jpg,NO,NO,NO,0,0.4,0.4
BNDL-VG-NO6-SK-HA-PL,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no6-sk-ha-pl-shopkins-hair-claws-pink-hair-band-lavender-combo-15448707271.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no6-sk-ha-pl-shopkins-hair-claws-pink-hair-band-lavender-combo-15448707270.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no6-sk-ha-pl-shopkins-hair-claws-pink-hair-band-lavender-combo-1544870727.jpg,NO,NO,NO,0,0,0.4
BNDL-VG-NO6-SK-HA-PP,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no6-sk-ha-pp-shopkins-hair-claws-pink-hair-band-pink-combo-15448707271.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no6-sk-ha-pp-shopkins-hair-claws-pink-hair-band-pink-combo-15448707270.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no6-sk-ha-pp-shopkins-hair-claws-pink-hair-band-pink-combo-1544870727.jpg,NO,NO,NO,0,0.4,0.4
BNDL-VG-NO6-SK-HA-PW,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no6-sk-ha-pw-shopkins-hair-claws-pink-hair-band-white-combo-15448707271.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no6-sk-ha-pw-shopkins-hair-claws-pink-hair-band-white-combo-15448707270.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no6-sk-ha-pw-shopkins-hair-claws-pink-hair-band-white-combo-1544870727.jpg,NO,NO,NO,0,0,0.4
BNDL-VG-NO6-SK-HA-PM,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no6-sk-ha-pm-shopkins-hair-claws-pink-hair-band-multi-color-combo-15448707271.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no6-sk-ha-pm-shopkins-hair-claws-pink-hair-band-multi-color-combo-15448707270.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no6-sk-ha-pm-shopkins-hair-claws-pink-hair-band-multi-color-combo-1544870727.jpg,NO,NO,NO,0,0.4,0.4
BNDL-VG-NO7-SK-HA-PP1,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no7-sk-ha-pp1-shopkins-hair-band-pink-hair-clips-pink-combo-15448707271.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no7-sk-ha-pp1-shopkins-hair-band-pink-hair-clips-pink-combo-15448707270.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no7-sk-ha-pp1-shopkins-hair-band-pink-hair-clips-pink-combo-1544870727.jpg,NO,NO,NO,0,0.4,0.4
BNDL-VG-NO7-SK-HA-PL,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no7-sk-ha-pl-shopkins-hair-band-pink-hair-clips-lavender-combo-15448707271.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no7-sk-ha-pl-shopkins-hair-band-pink-hair-clips-lavender-combo-15448707270.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no7-sk-ha-pl-shopkins-hair-band-pink-hair-clips-lavender-combo-1544870727.jpg,NO,NO,NO,0,0.4,0.4
BNDL-VG-NO7-SK-HA-PP2,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no7-sk-ha-pp2-shopkins-hair-band-pink-hair-clips-multi-color-combo-15448707271.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no7-sk-ha-pp2-shopkins-hair-band-pink-hair-clips-multi-color-combo-15448707270.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no7-sk-ha-pp2-shopkins-hair-band-pink-hair-clips-multi-color-combo-1544870727.jpg,NO,NO,NO,0,0.4,0.4
BNDL-VG-NO7-SK-HA-PG,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no7-sk-ha-pg-shopkins-hair-band-pink-hair-clips-green-combo-15448707271.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no7-sk-ha-pg-shopkins-hair-band-pink-hair-clips-green-combo-15448707270.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no7-sk-ha-pg-shopkins-hair-band-pink-hair-clips-green-combo-1544870727.jpg,NO,NO,NO,0,0.4,0.4
BNDL-VG-NO7-SK-HA-LP2,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no7-sk-ha-lp2-shopkins-hair-band-lavender-hair-clips-multi-color-combo-15448707281.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no7-sk-ha-lp2-shopkins-hair-band-lavender-hair-clips-multi-color-combo-15448707280.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no7-sk-ha-lp2-shopkins-hair-band-lavender-hair-clips-multi-color-combo-1544870728.jpg,NO,NO,NO,0,0,0.4
BNDL-VG-NO7-SK-HA-LL,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no7-sk-ha-ll-shopkins-hair-band-lavender-hair-clips-lavender-combo-15448707281.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no7-sk-ha-ll-shopkins-hair-band-lavender-hair-clips-lavender-combo-15448707280.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no7-sk-ha-ll-shopkins-hair-band-lavender-hair-clips-lavender-combo-1544870728.jpg,NO,NO,NO,0,0,0.4
BNDL-VG-NO7-SK-HA-LG,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no7-sk-ha-lg-shopkins-hair-band-lavender-hair-clips-green-combo-15448707281.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no7-sk-ha-lg-shopkins-hair-band-lavender-hair-clips-green-combo-15448707280.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no7-sk-ha-lg-shopkins-hair-band-lavender-hair-clips-green-combo-1544870728.jpg,NO,NO,NO,0,0,0.4
BNDL-VG-NO7-SK-HA-MP1,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no7-sk-ha-mp1-shopkins-hair-band-multi-color-hair-clips-pink-combo-15448707281.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no7-sk-ha-mp1-shopkins-hair-band-multi-color-hair-clips-pink-combo-15448707280.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no7-sk-ha-mp1-shopkins-hair-band-multi-color-hair-clips-pink-combo-1544870728.jpg,NO,NO,NO,0,0.4,0.4
BNDL-VG-NO7-SK-HA-ML,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no7-sk-ha-ml-shopkins-hair-band-multi-color-hair-clips-lavender-combo-15448707281.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no7-sk-ha-ml-shopkins-hair-band-multi-color-hair-clips-lavender-combo-15448707280.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no7-sk-ha-ml-shopkins-hair-band-multi-color-hair-clips-lavender-combo-1544870728.jpg,NO,NO,NO,0,0.4,0.4
BNDL-VG-NO7-SK-HA-MG,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no7-sk-ha-mg-shopkins-hair-band-multi-color-hair-clips-green-combo-15448707281.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no7-sk-ha-mg-shopkins-hair-band-multi-color-hair-clips-green-combo-15448707280.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no7-sk-ha-mg-shopkins-hair-band-multi-color-hair-clips-green-combo-1544870728.jpg,NO,NO,NO,0,0.4,0.4
BNDL-VG-NO7-SK-HA-WP2,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no7-sk-ha-wp2-shopkins-hair-band-white-hair-clips-mutil-color-combo-15448707281.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no7-sk-ha-wp2-shopkins-hair-band-white-hair-clips-mutil-color-combo-15448707280.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no7-sk-ha-wp2-shopkins-hair-band-white-hair-clips-mutil-color-combo-1544870728.jpg,NO,NO,NO,0,0,0
BNDL-VG-NO7-SK-HA-WP1,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no7-sk-ha-wp1-shopkins-hair-band-white-hair-clips-pink-combo-15448707281.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no7-sk-ha-wp1-shopkins-hair-band-white-hair-clips-pink-combo-15448707280.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no7-sk-ha-wp1-shopkins-hair-band-white-hair-clips-pink-combo-1544870728.jpg,NO,NO,NO,0,0,0.2
BNDL-VG-NO7-SK-HA-WG,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no7-sk-ha-wg-shopkins-hair-band-white-hair-clips-green-combo-15448707281.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no7-sk-ha-wg-shopkins-hair-band-white-hair-clips-green-combo-15448707280.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no7-sk-ha-wg-shopkins-hair-band-white-hair-clips-green-combo-1544870728.jpg,NO,NO,NO,0,0,0.4
BNDL-VG-NO7-SK-HA-WL,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no7-sk-ha-wl-shopkins-hair-band-white-hair-clips-lavender-combo-15448707281.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no7-sk-ha-wl-shopkins-hair-band-white-hair-clips-lavender-combo-15448707280.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no7-sk-ha-wl-shopkins-hair-band-white-hair-clips-lavender-combo-1544870728.jpg,NO,NO,NO,0,0,0
BNDL-VG-NO8-SK-HA-PP1,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no8-sk-ha-pp1-shopkins-hair-claws-pink-pony-band-pink-combo-15448707281.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no8-sk-ha-pp1-shopkins-hair-claws-pink-pony-band-pink-combo-15448707280.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no8-sk-ha-pp1-shopkins-hair-claws-pink-pony-band-pink-combo-1544870728.jpg,NO,NO,NO,0,0,0.4
BNDL-VG-NO8-SK-HA-PL,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no8-sk-ha-pl-shopkins-hair-claws-pink-pony-band-lavender-combo-15448707281.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no8-sk-ha-pl-shopkins-hair-claws-pink-pony-band-lavender-combo-15448707280.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no8-sk-ha-pl-shopkins-hair-claws-pink-pony-band-lavender-combo-1544870728.jpg,NO,NO,NO,0,0,0.4
BNDL-VG-NO8-SK-HA-PG,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no8-sk-ha-pg-shopkins-hair-claws-pink-pony-band-green-combo-15448707281.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no8-sk-ha-pg-shopkins-hair-claws-pink-pony-band-green-combo-15448707280.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no8-sk-ha-pg-shopkins-hair-claws-pink-pony-band-green-combo-1544870728.jpg,NO,NO,NO,0,0,0.4
BNDL-VG-NO8-SK-HA-LP1,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no8-sk-ha-lp1-shopkins-hair-claws-lavender-pony-band-pink-combo-15448707281.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no8-sk-ha-lp1-shopkins-hair-claws-lavender-pony-band-pink-combo-15448707280.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no8-sk-ha-lp1-shopkins-hair-claws-lavender-pony-band-pink-combo-1544870728.jpg,NO,NO,NO,0,0,0
BNDL-VG-NO8-SK-HA-LG,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no8-sk-ha-lg-shopkins-hair-claws-lavender-pony-band-green-combo-15448707281.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no8-sk-ha-lg-shopkins-hair-claws-lavender-pony-band-green-combo-15448707280.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no8-sk-ha-lg-shopkins-hair-claws-lavender-pony-band-green-combo-1544870728.jpg,NO,NO,NO,0,0,0
BNDL-VG-NO8-SK-HA-LP2,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no8-sk-ha-lp2-shopkins-hair-claws-lavender-pony-band-pink-rainbow-combo-15448707281.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no8-sk-ha-lp2-shopkins-hair-claws-lavender-pony-band-pink-rainbow-combo-15448707280.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no8-sk-ha-lp2-shopkins-hair-claws-lavender-pony-band-pink-rainbow-combo-1544870728.jpg,NO,NO,NO,0,0,0.4
BNDL-VG-NO9-SK-HA-PP1,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no9-sk-ha-pp1-shopkins-hair-claws-pink-hair-clips-pink-combo-15448707291.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no9-sk-ha-pp1-shopkins-hair-claws-pink-hair-clips-pink-combo-15448707290.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no9-sk-ha-pp1-shopkins-hair-claws-pink-hair-clips-pink-combo-1544870729.jpg,NO,NO,NO,0,0,0
BNDL-VG-NO9-SK-HA-PL,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no9-sk-ha-pl-shopkins-hair-claws-pink-hair-clips-lavender-combo-15448707291.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no9-sk-ha-pl-shopkins-hair-claws-pink-hair-clips-lavender-combo-15448707290.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no9-sk-ha-pl-shopkins-hair-claws-pink-hair-clips-lavender-combo-1544870729.jpg,NO,NO,NO,0,0,0
BNDL-VG-NO9-SK-HA-PG,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no9-sk-ha-pg-shopkins-hair-claws-pink-hair-clips-green-combo-15448707291.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no9-sk-ha-pg-shopkins-hair-claws-pink-hair-clips-green-combo-15448707290.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no9-sk-ha-pg-shopkins-hair-claws-pink-hair-clips-green-combo-1544870729.jpg,NO,NO,NO,0,0,0.4
BNDL-VG-NO9-SK-HA-PP2,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no9-sk-ha-pp2-shopkins-hair-claws-pink-hair-clips-multi-color-combo-15448707291.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no9-sk-ha-pp2-shopkins-hair-claws-pink-hair-clips-multi-color-combo-15448707290.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no9-sk-ha-pp2-shopkins-hair-claws-pink-hair-clips-multi-color-combo-1544870729.jpg,NO,NO,NO,0,0,0
BNDL-VG-NO9-SK-HA-LP1,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no9-sk-ha-lp1-shopkins-hair-claws-lavender-hair-clips-pink-combo-15448707291.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no9-sk-ha-lp1-shopkins-hair-claws-lavender-hair-clips-pink-combo-15448707290.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no9-sk-ha-lp1-shopkins-hair-claws-lavender-hair-clips-pink-combo-1544870729.jpg,NO,NO,NO,0,0,0
BNDL-VG-NO9-SK-HA-LL,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no9-sk-ha-ll-shopkins-hair-claws-lavender-hair-clips-lavender-combo-15448707291.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no9-sk-ha-ll-shopkins-hair-claws-lavender-hair-clips-lavender-combo-15448707290.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no9-sk-ha-ll-shopkins-hair-claws-lavender-hair-clips-lavender-combo-1544870729.jpg,NO,NO,NO,0,0,0
BNDL-VG-NO9-SK-HA-LG,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no9-sk-ha-lg-shopkins-hair-claws-lavender-hair-clips-green-combo-15448707291.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no9-sk-ha-lg-shopkins-hair-claws-lavender-hair-clips-green-combo-15448707290.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no9-sk-ha-lg-shopkins-hair-claws-lavender-hair-clips-green-combo-1544870729.jpg,NO,NO,NO,0,0,0
BNDL-VG-NO9-SK-HA-LP2,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no9-sk-ha-lp2-shopkins-hair-claws-lavender-hair-clips-multi-color-combo-15448707291.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no9-sk-ha-lp2-shopkins-hair-claws-lavender-hair-clips-multi-color-combo-15448707290.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no9-sk-ha-lp2-shopkins-hair-claws-lavender-hair-clips-multi-color-combo-1544870729.jpg,NO,NO,NO,0,0,0
BNDL-VG-NO12-SK-HA-PP2,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no12-sk-ha-pp2-shopkins-hair-clip-pink-pony-band-pink-rainbow-combo-15448707291.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no12-sk-ha-pp2-shopkins-hair-clip-pink-pony-band-pink-rainbow-combo-15448707290.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no12-sk-ha-pp2-shopkins-hair-clip-pink-pony-band-pink-rainbow-combo-1544870729.jpg,NO,NO,NO,0,0,0
BNDL-VG-NO12-SK-HA-PL,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no12-sk-ha-pl-shopkins-hair-clip-pink-pony-band-lavender-combo-15448707291.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no12-sk-ha-pl-shopkins-hair-clip-pink-pony-band-lavender-combo-15448707290.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no12-sk-ha-pl-shopkins-hair-clip-pink-pony-band-lavender-combo-1544870729.jpg,NO,NO,NO,0,0,0
BNDL-VG-NO12-SK-HA-PG,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no12-sk-ha-pg-shopkins-hair-clip-pink-pony-band-green-combo-15448707291.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no12-sk-ha-pg-shopkins-hair-clip-pink-pony-band-green-combo-15448707290.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no12-sk-ha-pg-shopkins-hair-clip-pink-pony-band-green-combo-1544870729.jpg,NO,NO,NO,0,0,0
BNDL-VG-NO12-SK-HA-PP1,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no12-sk-ha-pp1-shopkins-hair-clip-pink-pony-band-pink-combo-15448707291.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no12-sk-ha-pp1-shopkins-hair-clip-pink-pony-band-pink-combo-15448707290.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no12-sk-ha-pp1-shopkins-hair-clip-pink-pony-band-pink-combo-1544870729.jpg,NO,NO,NO,0,0,0
BNDL-VG-NO12-SK-HA-LP1,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no12-sk-ha-lp1-shopkins-hair-clip-lavender-pony-band-pink-combo-15448707291.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no12-sk-ha-lp1-shopkins-hair-clip-lavender-pony-band-pink-combo-15448707290.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no12-sk-ha-lp1-shopkins-hair-clip-lavender-pony-band-pink-combo-1544870729.jpg,NO,NO,NO,0,0,0
BNDL-VG-NO12-SK-HA-LL,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no12-sk-ha-ll-shopkins-hair-clip-lavender-pony-band-lavender-combo-15448707291.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no12-sk-ha-ll-shopkins-hair-clip-lavender-pony-band-lavender-combo-15448707290.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no12-sk-ha-ll-shopkins-hair-clip-lavender-pony-band-lavender-combo-1544870729.jpg,NO,NO,NO,0,0,0.4
BNDL-VG-NO12-SK-HA-LG,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no12-sk-ha-lg-shopkins-hair-clip-lavender-pony-band-green-combo-15448707291.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no12-sk-ha-lg-shopkins-hair-clip-lavender-pony-band-green-combo-15448707290.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no12-sk-ha-lg-shopkins-hair-clip-lavender-pony-band-green-combo-1544870729.jpg,NO,NO,NO,0,0,0
BNDL-VG-NO12-SK-HA-LP2,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no12-sk-ha-lp2-shopkins-hair-clip-lavender-pony-band-pink-rainbow-combo-15448707291.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no12-sk-ha-lp2-shopkins-hair-clip-lavender-pony-band-pink-rainbow-combo-15448707290.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no12-sk-ha-lp2-shopkins-hair-clip-lavender-pony-band-pink-rainbow-combo-1544870729.jpg,NO,NO,NO,0,0,0
BNDL-VG-NO12-SK-HA-GP1,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no12-sk-ha-gp1-shopkins-hair-clip-green-pony-band-pink-combo-15448707291.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no12-sk-ha-gp1-shopkins-hair-clip-green-pony-band-pink-combo-15448707290.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no12-sk-ha-gp1-shopkins-hair-clip-green-pony-band-pink-combo-1544870729.jpg,NO,NO,NO,0,0,0
BNDL-VG-NO12-SK-HA-GL,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no12-sk-ha-gl-shopkins-hair-clip-green-pony-band-lavender-combo-15448707291.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no12-sk-ha-gl-shopkins-hair-clip-green-pony-band-lavender-combo-15448707290.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no12-sk-ha-gl-shopkins-hair-clip-green-pony-band-lavender-combo-1544870729.jpg,NO,NO,NO,0,0,0
BNDL-VG-NO12-SK-HA-GG,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no12-sk-ha-gg-shopkins-hair-clip-green-pony-band-green-combo-15448707291.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no12-sk-ha-gg-shopkins-hair-clip-green-pony-band-green-combo-15448707290.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no12-sk-ha-gg-shopkins-hair-clip-green-pony-band-green-combo-1544870729.jpg,NO,NO,NO,0,0,0
BNDL-VG-NO12-SK-HA-GP2,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no12-sk-ha-gp2-shopkins-hair-clip-green-pony-band-pink-rainbow-combo-15448707301.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no12-sk-ha-gp2-shopkins-hair-clip-green-pony-band-pink-rainbow-combo-15448707300.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no12-sk-ha-gp2-shopkins-hair-clip-green-pony-band-pink-rainbow-combo-1544870730.jpg,NO,NO,NO,0,0,0
BNDL-VG-NO12-SK-HA-P2P1,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no12-sk-ha-p2p1-shopkins-hair-clip-multi-color-pony-band-pink-combo-15448707301.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no12-sk-ha-p2p1-shopkins-hair-clip-multi-color-pony-band-pink-combo-15448707300.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no12-sk-ha-p2p1-shopkins-hair-clip-multi-color-pony-band-pink-combo-1544870730.jpg,NO,NO,NO,0,0,0
BNDL-VG-NO12-SK-HA-P2L,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no12-sk-ha-p2l-shopkins-hair-clip-multi-color-pony-band-lavender-combo-15448707301.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no12-sk-ha-p2l-shopkins-hair-clip-multi-color-pony-band-lavender-combo-15448707300.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no12-sk-ha-p2l-shopkins-hair-clip-multi-color-pony-band-lavender-combo-1544870730.jpg,NO,NO,NO,0,0,0
BNDL-VG-NO12-SK-HA-P2G,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no12-sk-ha-p2g-shopkins-hair-clip-multi-color-pony-band-green-combo-15448707301.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no12-sk-ha-p2g-shopkins-hair-clip-multi-color-pony-band-green-combo-15448707300.jpg,https://www.mumzworld.com/media/catalog/product/b/n/bndl-vg-no12-sk-ha-p2g-shopkins-hair-clip-multi-color-pony-band-green-combo-1544870730.jpg,NO,NO,NO,0,0,0
